address,allocation
0x7a4792819b158cf4168b78d56b44a60c4111734e,4
0x7c9b25e7c980031d8b426df25df65c57e9fbf789,4
0x2fc0d1e9382bb79da48fb63d2c12fc7b33c4f233,4
0x8f71598f9795510f80b78ea668fba83497e61713,4
0xe7e7fe77c4ea0ae2c6007aa38140daeb2b036f8b,4
0xa3bf32b3b11321f854fd2f3f50944dc603ac2e78,4
0x8addd171c776433d4324cbe8ef1b81a70ecc6738,4
0x7c8c2a8c784d1df830eaeed3c4d8bdd398e94e22,4
0xc83183476c46b36ab016efd7edd472fcfc458476,4
0x00f30b1dac74915b1fe14a38c357d93ee65d95b4,4
0x78ca414db8b543a42117854b68a22e2eb035a3aa,4
0xa6f2f53f20022ab728f1829c306bc87dc0ff34b5,4
0x245052470c22b48b1d303a5bf24a0421f246d552,4
0x5b11d325849e84d07516aab9378cb4a586f23542,4
0x43c59d45a0dacfc62fecd8e7ea100c8513aa3870,4
0x9f1b83526b97f19f6f281ff1023180a569799898,3
0xd68795e4986b18c939caff55c0b6aaa34409d682,3
0x0d4489148f7f23b837630e6d9dc47434b1eff0c9,3
0xa67ccfb0e87e44598aa32fbdea9d91ebba92585c,3
0xbee3ce68e0fe5a92d75bcaffd677e999c3b72c41,3
0xb09d6a302f686ecc649a07a950333129ba9782af,3
0x481e0c2a0c89369607f0e1eeeb7d114815574967,3
0xbe2ee90f83bdc35ddd79dccc9b192ab1507dbc12,3
0xeb6b1052b13a7957ae7652fb1acbf6add59e6313,3
0x641b93a60368704787ad8e359023d0a217b89433,3
0x73c20db511c6081e9c22c4288778132c80f4d9db,3
0x6ba48666457f7d457cbb9b56f458c56c0201d38a,3
0xabef24b76efad7f140c6234754c8948f8b962800,3
0xa01a9840a818362f20e529106589be12d51de7a5,3
0x895c36df88bfc1d38c3a5603f7826ee95205a078,3
0x10938b1aa46bfa7ed40ed7bdb9cbd5aec6ce29f8,3
0x441e687f6e199cb0341e6c22c928d7883c95ef45,3
0xda2047b02ec1af974c4b27c427d907c0963dfc57,3
0x685d42e3b10ea52aede31c420ba1dfe1261d92d3,3
0x952c789a0460c1167dfe51c7f01737775bb5c4f6,3
0xae6f0e709baff610c05e124e61b68767d6b66a7e,3
0x7ce3172f7588d395b2dedefdf36297c71e80b0a6,3
0xcddb13586fcc78b86a5c84958a51e7a60f30436f,3
0x7720cdd0dc733fab9783f937659b3f097cf634a3,3
0x44d4297c6eaadb517af3386f4e827d3eb8626f3c,3
0xfd0c5528c074fad0286c012e2eec2376fc9734c1,3
0xbb8e928f1065dbf5a412010db4f43e9db922eb6c,3
0xddc2712663ea04b42ee3ba246686c018b4e5a3cf,3
0xd6fa41fb3c88e0d8eff25196625e2cfdc269eea2,3
0x6cebe3b21f4b78893655a919c276ff0c0aa91e54,3
0xe3eaf9c598e017d2b07d624b49dd87638f82db14,3
0x42ddcf6e24cf7c4cfa27f8efc5fa5cfb1670c1ef,3
0x8d737f56e93244d891973efd2da8e5b189af167b,3
0x04254a1fe0585bfde14b1d09d58a91d0471d8832,3
0xe387600d496328c0fe1b5e61be92809cdadc9b79,3
0x1c441f1f5a1fd40665f2b449566485bce0b2404f,3
0x40e536021fb241edc3ab0aa166799827e2eadd05,3
0x096713ece8724e2d3203c9536dbcbcf0fafb3690,3
0xc540b6748f64547e213f8e4dbe84f23da416794c,3
0xec698cccf335f2eada49d67bdfe34a1a2b58e706,3
0x0aae549e58123453ad5681a71950aba2b4953f7f,3
0xe7e449109a21dd7061c2d4f8d3afad56747583a2,3
0x6916304921092019475cd784ae6c6c8bef418b20,3
0x9688bf59b9e1b61c398e833fc4083f277c435a5f,3
0xe84f045c4e41c6917e756b12e7e5d1944a0197dc,3
0xad92f1dbeabb7df9a47aa380230b60d3d45e890d,3
0x98a93b774a92dd908c824404dcf574ea585be721,3
0x218d7499f426df97ce694dc720ec2f4de2faf0e0,3
0xc3e469b84e9ff77a5ec4df881f1efc3a944b4673,3
0x35a9017cd2c7230b2db11b76ee3515151ee769de,3
0x299d5200417b4a65ac324c3e455cf34fe9229afe,3
0x53acb0554867f8f63a8dd759caafa0dcc55a5bc6,3
0x3a8460b34ef88659133c5180dd1c1aee8eaba75b,3
0x1a23a44f23fddb35547c3434342435e12ec3dfdd,3
0xbe500b7c8b834d3cc3630a8f2cf3dc8ce6be5e2f,3
0x26c39114af7ba190575d59fb4a00aa08de9de4cf,3
0x387b1fcbb14110d05278ab203d48eee3392bc317,3
0xa3d426a3e81862c0e3f8f402bf7406bf8a95d5c4,3
0xefa3586ff53103d7969b3a60a293642dcf52da91,3
0x3e9ab5bb830c949720b0dae648b60373190eaed5,3
0x64f7fffa826acccba29a05e2b872e9835c00d481,3
0xa56a85c67c08ede86a8bf5c4d3e7eb0f8b582954,3
0xe4f24760f8745e5f2164fa2c41f6bd032d98883c,3
0x91afca229cb147700a0a3b833d17411e9bfe5d90,3
0xf41165d7255e460c832380ebb7e1a1a6a99f84d6,3
0x3f2c034419bef3cba7175ac7707bb700bf9c88ea,3
0xae8b0c4a4e3ea73cd8284541dfb677086685bbf5,3
0xbd17a0c53dfee3ee39699948ec246228abb0c633,3
0x39e207a9d234c5f3e612ab7f8b6ad8b330aa6ec2,3
0xc1b016edc494e29044102fd9fe208d23f72547a8,3
0xfbb38a654e25c4ac88e95f72324db9c0fd94eba4,3
0xc249da1311ce5868a6f2e51696dbed647be84971,2.492404016
0x77ba706cca23dd168485264c1daff882d094d950,2
0x44e3c27169f00f71c5a47d56e93563bdf9a7d6ab,2
0x5367db109ae353441b2dac99713ff830e8097f8f,2
0x15fd2f4dbdefeb1116319628330fae3787748789,2
0xd340ed0586fb73074c7fe1a5599de0bf735165be,2
0x5b4d5705b4f6ed9216ab97534663b648a6741d0e,2
0xa8c8141abccc45bc5ea4db544d1b29235f72491e,2
0xcfd25f4e18770d02194ed28a9ea1c07264adf4d4,2
0x12027244bd0ed121178077a509d59310ba2c2855,2
0xaa3344754d175c8a8c8704105b4dc9700b66c38a,2
0xf7b7badd367497ff47e4d40dda50a78c932ce58c,2
0x9428615c36a8ab5fb744b3b460960d4a4a86f7b4,2
0xd54787fbe776b239712ccf320f4563058e568bbf,2
0xaeafd617f61daac36652e43f3e8cb0a8ae81feec,2
0x6d4e9fae6d15954d534b9f435bab47e5456b1305,2
0x0d1573793ac63dacdbee8c123979ddd787092a0b,2
0xbaffc54777da9ed1208470395114df04407ad032,2
0xacf3c4a06c5a8606e5e8ed0fe30996c0508114ca,2
0x128574e27c9096852e7d645d24edf89978d2176c,2
0x466884e9a148adafdfc343bc1ddfcbd3ad6d851a,2
0xad326e3a0b9c9321b052d5f1cfe601584c0bc7fd,2
0xd578767b89221b1b1f61f008307313cfcd3c79af,2
0x0788576cc052a38a1246a97acd5a2a4124c2d9c9,2
0x074accf66c2849719039224339578542ee681dee,2
0xf00321315771dbfc0e096d7e3c191421fc73ea8b,2
0x7731f62aa0872944df74c9122925fa2175040783,2
0x8974596c58185020712bf6c41f717da87ae49c51,2
0x9c3c9db2670ba18e6d4003a079b47678e5a6fa09,2
0x1023636e61e9f24c30f41c9478512d240fa101cb,2
0x8e5a74b223cddcfec6778cbfad42c04d0e6d476b,2
0xac05cd23e35fe26004d076e5b6cd3f75bb560f26,2
0xb24da093dae6dd5b596e9d32859d9767c919de1e,2
0xb365c22c64853f3b83dd87941da1980374cfc7fb,2
0x06684e592a4157113b29cf63b1eec1f21387e325,2
0xce1fefd4e861e6d66cb2167ae66ffd24ba4b1e79,2
0xc1a38beb0d00c47130a0096362d0939cabadf5df,2
0x22d4fa2249b52dbde3654d0c47fcf125b0f648f6,2
0x3a559e0193d85a7161faf80c678c8a70f00b5a3b,2
0x71302b679bd689a113e040a8305dad8e709543b0,2
0xa612b322ce6f3d2e3d11275e289827fb8ff8fd51,2
0x6bc7e65f805df42a8c3be1489dc1e45623c02cf4,2
0x00e7892e965f32b1a496558ed4eb19fd7e8b1202,2
0x8fbe8b3ad351bffae09901ecd253173cd5b2a1f1,2
0x9e02ff439d94b1211c4d8352b8181d0eec196c57,2
0xcbc6b3f88747c398831bebfae56a57036d4ed0a7,2
0xd021ed18898da8e495a6ca1971f6accb94bc4be6,2
0xf05b075fe801221a20bba5f8913387ffd9e3c76b,2
0x91ef980bf3cf3f19d3c941020219b259e83d6af8,2
0xc755fafb6c92c0c7cfab476e28b5ade52a648680,2
0x9035abf650f35070b8b210aa6f62aa930f84b745,2
0x2daeae4554ccd1319ef00d5d2db753845fd1fcd2,4
0xce0d2dc650b60e25cb9016be5bd90d63534ed54d,2
0xdbb3699c680eea3aeb35042f316a2c7e9236f7e7,2
0x9c2824499ed9105568432828bbbea6fbf2ad2469,2
0xad5433737cb25a4f9a46529f88308d80c5872613,2
0x2ac782feb46d4f750812ab17566b18a398a4e6b7,2
0x8fe3d52ad74a19b3be143904dea3257c96738fd1,2
0x857ea77ce69e4b1d52341618f2536424a6e44f88,2
0xbfe248a391ceb97707326c7bc6d906055b835fac,2
0xd024404cb2e0d799b56f9e3ecb34bc2df8a8a2f0,2
0xa98bc24a3912c0a2039e93fd88dc8d23a184650a,2
0xf17c4ef2429d46943ab10062fd32f2ea3441f623,2
0x54ca39290a74cacf4eb51a1e85710ecacb161222,2
0x728379a88acc550b815e8f10b26c03097dccc290,2
0x729598671c36e8b2eaef94ffdbae67a10136e8ff,2
0x5e0f7f2647f161862d5e8bdcfedf8e282add4c73,2
0x00386f6d26988b55904b207e7f4309ea34af9554,2
0x31b7b6152d565249e865aa7e2d19d7515a977018,2
0x19fd5b0373b98050dd4502d3695783bf0927aa46,2
0xe928694529f7579a59900bb1358144a036c2f181,2
0x6f5b679e376deea6b7a0b7d544f34400f8ec99d3,2
0xf7c515f04ed54ddc0a05e4aebc4aff2377a42880,2
0x0077b23587de6bf6fab30802b766a34cc9abb68d,2
0x653a3ed790ea4147becde41bd0c061a072780ae9,2
0x5d48ec40e9b55ea94f3f35729d839249c03c351d,2
0x1ee4b9ab3ab468346262cb934f41fa8066875334,2
0xf256458c31fbb54f5abe10745158a3e531944fae,2
0x64928c12f898f7f1bcb282788fec83437ced8d72,2
0xbbfe7b5c02f5b3cf796643aef4a738066b2e6ed7,2
0x34552b9ddd8109841183a1fa4d235e1e49fb3451,2
0x9df520f9d9ec6fb9a8705f9f7ef6808159f4b25f,2
0x31d144db4cf03a237800233717e7e118b1e3178b,2
0x53ba53358932df8e95d377b4137b227c70abe282,2
0xd48e1b97fe5fec08f51b5a72035cf338622881d0,2
0xb9607830fded96b56a550f1f044102e90f317926,2
0xadd6805b30ef7187a3b6cdfee4060a3f0c98a248,2
0x0db2cdc5ba76f1cb7a926442c800c0785d76d4f4,2
0xa0af2dd32c35f867503fafd1f4c269eee1b2129a,2
0xff55b41c640685c366dd978e42401da1b96f9fd3,1.38237793
0xc57679de6fd218307afdb62d8b5a53c93ff1a5f5,1
0x2c56d06585f2a1abf0d23d90a08975fd087306c3,1
0xbc7827509e45b45071f399afed219c7b25e6429c,1
0xb68d7a53bb8be30c1722dc49df6e7a144cd64811,1
0x73f1c12c6a17c2b8fab66ad700c4be964eef2347,1
0x66b299d29dc2e54c3d1a361f4b2715599692a133,1
0xd152539b3e822f73943ceffd6d0dc6c934042449,1
0x99b182077afcadfeedda053b9751006becae3e72,1
0xbe2b289dff993f427a6e7c1a0d31a42bdfeef28f,1
0xbf42b14c34f32083e5b17b2f27110656fbe60fa2,1
0x0b48d8fd10a7a71c9b36db4bc1e6291177986b4d,1
0x8b009ac9948feecf284dbf1adab10fd13a09a283,1
0x6eedd7c63d49069c9ed70566ad0b276a10c0c22c,1
0xedcd5ebcad5e7aa3d08531c131b21d77726f69f2,1
0x2168568751a5607981557a6f44966a102dd94b75,1
0x070615088aa98e653a46c6db5de42cbde0e7d3a1,1
0x148e8ca5c053843dd616118a189f7f38072cd5a6,1
0xb8dbdb42eac217740ac042684311c73f9d8bdf1f,1
0xde3805f9dbb8f8fdd02bfd01dcda33241337efdc,1
0x194ca440b2c6cc78cab0789e84aa38b3c644d0e1,1
0xc3961978e4ea63c83e3434b4e19eeff79a0263c1,1
0xc90dc67f661dc240a47eb0004596704a85e32d91,1
0x36aea57d6336c04b99d3d43074bc8792ffaeea68,1
0xeb9d5184cd7943190b026f134caecb9c8841e173,1
0xe8ab103b7a361b94b9311299d6d99e794478fe0b,1
0x4701a8352a7b4815d9b2f3ea2cc9579e1c4fb01a,1
0x515ca3b3beb61f716742af3543f9d167726ea4a1,1
0x357afbad078bf2aee22e1a92124aa7728edf9b91,1
0x482060fd500cf7db3aacc4db014a7d901d2e2089,1
0x4ab15fadbc1d1956647a19783ed123ec094efb3e,1
0xea8d78bfdca5b36ab5a63139c3c8fc3817f7c28c,1
0x48fbbeab6d9ff085f9611fdcbd2835109cde6bdf,1
0xd09849a7414174123c668644df1b65de8f286ec8,1
0x445e94560d8dab4c0fca7886731ebcf97a16200e,1
0x62686fd575257172a0fa42eaa27755adb55662a2,1
0xad9d6fbba0eec0d77355663468b2fafd44678fde,1
0xd3a42c1a3c738ceabe6c4a1c94151700f06e41ab,1
0xc36ea01108ee493c845c9a5e8a2d96e5147ece4c,1
0xdc28b7277be86d9a6782efdacb692e10fd1e40c0,1
0x0d2b1c00c79b49455ad9ed0fee3aa95a5f0e124a,1
0x711962215075971a6f61c43d34baebf5c2c936c1,1
0xd2c5ccd8d1d07a51296095e5ce1f98301270c5a3,1
0xf67d9f7ae1101f11fcf3ba0fa4cf1bdf5d92cc9c,1
0x2c6688c817ece5a1d766397e9c7ce1f539543968,1
0x26e27c878e4275847d6a8ab54f3c5992d1068239,1
0xaf01d4c4911f7618bd3dc4ab3c7509c3ec6756d0,1
0xa4e9a2e97f7c9ad9c28bf901344b11554d87e84e,1
0x0ba84f29c0ae55799f2d4c33b5d051a27f79e48f,1
0x3cb226ae639bf01052c1c8a0479c2021d1906d96,1
0xe291706e49dca3db838baecd133f0dd2098edf12,1
0x9fa0ffa8aa9499381814522f147fb65963990550,1
0xb7dcec740aa6045c8c07c16221a75b5a7e25883f,1
0xeff4c36df311bdab6f51e8dc169ff58418d5e60e,1
0xbd1b166a971e1f3d68590716a46ff1e5d06e1e04,1
0x597dc4159a4b85c086c3c679a0b6c8fe2836886f,1
0xd6ed6dccedd1e2c207a11d69cac57cc7d94621ea,1
0xca003429149adf1811e94dd7c5d6f3118d06a751,1
0x7283b0a2e5e04dfb02ea9ab971929abfee8a13a0,1
0x022e8e0d5921c6514c348078d04fd9250e44cf4a,1
0x542dc19a4ec48c2ae14dc4207a561f09de8a0fa4,1
0x94b95d45b3f82120f5465e83a70016c26438b3fd,1
0xa44812f25983fc805a61639922998594af5af516,1
0xb8d34dcebbe83876116dbfd9a6be57113d706537,1
0x3a5302dcc9cd83894be3ecd55ae9d47743da6113,1
0x1ee584f2579d11601e88af359f91f3ba377e0bcb,1
0x031b978d0fa554cde3ebea92bcecb712f5d0e328,1
0xaa0a378d2cd19bbe42c1ebbff4652a99a13aa9d6,1
0xe9c8bbe127cadebc05c73a1e59fb6b81b35acab3,1
0x800b0df12a4fd1d44c464379abe08fce42ad2769,1
0x4ac285c8b7a1ba0eed6ac25f651dad0f6b0b7c75,1
0xe0069a1d78af2cecac2e50c83c05193d35c2526d,1
0xc6e79dd18fa18c342e08807c9361d8ef23401240,1
0xc5965a72d1c5c253ecf9d33ead92b0dd876b27fc,1
0xd72ba383f95bc458bedbfa5e24b9da7911bcc1df,1
0xa6182e5a6b22033f76a214ec296801f753187837,1
0xd421a1bc893fe963b1c69ff24fc37befc0a32f0c,1
0x19171ba32a5bc62e6bfd5b111d6e9adc85a5c9a5,1
0x454b1d1454573d2393f040d7a3f1197578e627ce,1
0x571d638b3928d98b8f0c2c8f24bc89de7c7e92c9,1
0xa23214bb41b19a1d4764569d9f8a8ee2042b77e4,1
0x6139533d0c0d47edf3374d000e488f21dadb312c,1
0x5f26d1f275239bb353f6f0320596a59c91465484,1
0x88db21bb0fd4063d95c161840a537656df5116d1,1
0x27cf864059c46ce431be96ab1b5bf170835078ce,1
0xcaead212cec508dcfac5ecc74e2ee394fa21cda0,1
0x8d91e666c69f24915d4428cd4c45967828398c9f,1
0x09b27b2ab92c24907cef89b60dbfdc3e292a6933,1
0xd3062e8ae4b22560b15a943492c8ea505301b6ee,1
0x6f28ac9ea0842262a20a95300c12a32efe51f471,1
0x85c158b27d43ddeea9b2d93487bd35a69191e55a,1
0x736e55a2277fbbf4e5787889a7561292ef1c9ffc,1
0xd5eabc1973b7d580d37ae256398eef0977d05fa5,1
0x7c855bcc6a28a04b3fc6232bbd8241c3393e725a,1
0xbf35954906f39e3b2d7525931a437f12e3ffc4f0,1
0x19e652755ecdcec85507a217c59150ea295d20a0,1
0x812b85417b95f3f624be107ab5d834d269f6ab6b,1
0x32c4d0e5982550994b3776674390361230a0b6ae,1
0xbbd1b8b845b6397722b5826f573c3527b9fcdf6c,1
0xd214f5ab0b2ce82eb254a311ebdfb15d2af6a93a,1
0xdd20ae954ed1a6f0ecbfc1e1deb29f172c7d3432,1
0x4199b900328ec550a304dc45b525ae89f183e4e7,1
0xc99df6b7a5130dce61ba98614a2457daa8d92d1c,1
0xba5cdce737981c8af64443fa6ffd8da894de5008,1
0x946f2aafebad8c23790da9f9932fbd6e7874c214,1
0x5e9df228cb14e782be566746f0fb000c87261886,1
0xe14a84782b764c699bee5f42d0a6297545a4476e,1
0xef1e1d7c6a84a49ad04864de82d7afceb07a414a,1
0xaad4284603c0187f6d9b73368d1517e0c3371837,1
0x8f8ef08e1fb6a979e310c1fb51e41d926f42124f,1
0x8266136baa3bc9de03fb6c342af77ace522a7dd8,1
0x5d3c03d698bdb6963a7df6168787de90765ba6c1,1
0x82e8e5f2d8f17ba5eb07ad93e7afc8af52fbb2a3,1
0xff30b38ab19365a763ce9f9856d8fccf8fbb3d08,1
0xc17e6d13b0e7199c71cd2d48d0c4743363acae13,1
0xc06aed8eb0f77e5b47ef835b290e72e2952eb119,1
0x87898bad0ac05360644f5f828776b1e0113bc84c,1
0x127e06e02e1bd77c9a9f53276df576597e81f5b8,1
0xd12e2de78414c7be57594798015bf54551263455,1
0x8741866c71a9a284cf982e27c8e0a11112508336,1
0x3f655f35f3447ca75ff5cdd32990a9ca5bfa04ac,1
0x0bc71be2dcc6803de1d77165cf0ac9b4d3c9503a,1
0xf16ebe192cd74de77905d0d773b9cfc91423d64c,1
0x7cdd717a3336f4f661d8b04f5d636e06f95fc1c0,1
0x664f5757b2cc382297d9992fbc1625c3da920519,1
0xc298b6a408a40466fda12a59c22ee2a9a4b7350c,1
0xcf117cb3fd4938b0c90199bcc2e0d50fda4f8ee5,1
0x6d76e72e927c359863f5db1b9c40a58d63ad9469,1
0x471795f15873c216391ca2996f25a399f17b58bf,1
0x1ee1647b0df0e93ff5f82a4f302714e2930ed1d2,0.4323779297
0x187baad1e6d606458ac45acfaa490d66e3cdec86,0.01
0xbd2453c2905ef2dd094a045fb29624859b8e9a79,0.00591375
0x642a50b09529174f6fe8ee07bd26a61ea6f0d284,0.0000000145
